,ID,VPN,I_SENSI_CAPEX_FACIL ,I_SENSI_CAPEX_PERFO,Unc_MultPreciobaseValorGas,E_Brent,Unc_MultCAPEXPerfo_palagua,D_CANT_TALADROS_INFILL,D_CANT_TALADROS_WF,D_TIPO_COMPLET_INFILL_WF,D_TIPO_COMPLET_V,D_DLLO_INFILL_B_123,D_DLLO_INFILL_B_456,D_DLLO_INFILL_B_7,D_DLLO_INFILL_B_CAIPAL,D_DLLO_INFILL_B_89,D_DLLO_PILOTO,D_CAPEX_FACILIDADES,VOL_TEC_TOTAL_OIL,VOL_TEC_INCREMENTAL,VOL_TEC_TOTAL_GAS,VOL_TEC_TOTAL_WATER,D_DLLO_IAV_456,D_DLLO_IAV_7,D_DLLO_IAV_123,D_DLLO_WF_CAIPAL,D_DLLO_WF_456,D_DLLO_WF_7,D_DLLO_WF_123,D_DLLO_WF_89,EFI_55,Lif_Cost_55,Dev_Cost_55,Vol_tol_le_55,Total_capex,Total_opex,flat
0,0,-46372.1897,0.7,1.0,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,49.39215707759308,30.95086687704211,29.429145437475,796.9681930126068,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10.407,15.1083,28795.288953278137,468.5479428499,1065.9457422,4
1,1,-46333.7221,0.8,0.7,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,51.596671169902194,31.82101938104839,30.526782715793935,795.4757310706357,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.5335,14.6761,31584.590538944773,499.9152292161,901.9558208,4
2,2,-98123.1785,0.7,0.7,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,55.670007845227346,37.90527518540649,27.909112503523236,849.0542470872599,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17.0435,23.856,39734.145798275815,1002.2846483124,1169.3682236,6
3,3,-22982.4817,0.7,1.0,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,75.93897233350509,54.069955244681374,32.616895146889604,867.1996768396032,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.16144227636593336,12.522,21.3641,55384.93428159265,1240.0490763997,1254.4171466,6
4,4,-403762.3974,1.0,0.8,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,83.86854478920239,64.82156575791916,32.904948734119984,926.4798112561367,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.1029,23.4278,50826.74872946338,1243.4618095823,1711.7597502,8
5,5,63794.5701,0.9,0.7,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,104.20517057084885,84.58306749923089,37.92543506457653,1073.1448947511244,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.310914948310258,12.0399,18.4063,87388.09023352645,1679.2750419424,1598.1782052,6
6,6,-377128.4439,0.9,1.0,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,85.55663446453143,65.33044323469952,33.794008734852206,925.0355302738958,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.085,22.7035,52576.009680893636,1246.4147872962,1520.9073231,8
7,7,-68089.8575,0.7,0.8,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,45.11881671468157,21.54394558348886,24.804005689802207,584.7876067224606,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.345,15.9917,18580.764724262193,320.2222127934,894.956636,10
8,8,-19741.8948,0.9,0.8,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,83.48236013827953,62.91984615445222,35.516466419357876,905.038843148444,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1595295372308914,10.8288,17.0447,62541.93341801533,1118.5143276911,1295.0468473,6
9,9,-225038.0923,0.7,0.9,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,79.92968794001115,59.58653687480708,30.44697614756474,752.5614990626275,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.5381,21.2629,56375.65787183132,1246.6437723143,1455.8784198,4
10,10,-101721.0564,1.0,0.9,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,55.19437303657824,35.987490711436536,32.67425444447439,967.4441892409773,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.9381,16.7849,35030.84301060885,633.3946776692,954.2066412,6
11,11,-80192.8586,0.8,0.7,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,53.51509126428729,36.21311737404403,32.06312889573371,971.3094973470327,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.9927,15.7719,34971.42012836135,594.0291259565,946.0934829,2
12,12,-503554.4389,0.7,1.0,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,83.60738620930509,64.04487457083516,31.917652682557037,860.8341465380556,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,9.9925,26.5199,54312.39778871603,1500.1356135879,1595.5236205,6
13,13,-115379.8928,0.9,0.8,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,51.86862954501055,31.077649480518957,30.533076606138934,794.8948514545424,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.2472,14.722,28648.91001701317,453.9345302728,1064.84835,4
14,14,-184290.4304,0.8,0.8,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,58.02456868597649,39.834022446171986,27.11111424489662,804.2014578076817,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.8502,24.398,34438.886998312046,884.0453206176,1111.0680008,6
15,15,-15709.8923,0.7,0.9,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,38.31054745240026,19.590022844586194,21.44878023329876,524.5955886452941,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.039853465547172326,6.2649,17.8219,16147.060991101187,310.7053857718,906.872443,10
16,16,-15469.6435,1.0,1.0,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,78.43574909578861,56.38050535278809,34.19174582128213,983.7537188940571,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.16171102231756068,10.3372,17.1382,56846.22850296325,1023.3872953042,1293.3670973,2
17,17,-462031.6828,0.9,0.9,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,75.39649765943747,57.72462368765686,27.19038951849461,690.4604130156615,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.2276,28.1804,46389.36388250195,1359.4383507465,1529.3103233,8
18,18,-148726.9185,0.8,0.9,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,52.07369182645793,31.807531977938066,30.69918333392663,822.7118016191182,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.6614,17.8616,28205.27254968966,541.5408173101,929.9218113,10
19,19,-439469.4781,1.0,0.9,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,72.29127410880176,54.43217558726582,25.22379489434613,624.9805866783482,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.1203,24.3253,53526.816104831494,1350.919963058,1320.9542171,2
20,20,-21007.257,1.0,0.8,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,52.27448838881081,34.67516683402667,31.020712113674712,971.1079187411844,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.14278831673010844,13.5506,14.7579,37060.379431622045,587.9307294215,967.5472881,10
21,21,-178656.3924,0.7,0.7,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,48.43548724800434,30.854499661667106,28.65282053854977,771.0187247891047,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,10.3026,18.8123,25803.599346364193,519.89211451,1099.1766155,8
22,22,73168.1512,0.8,1.0,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,78.38378673116176,57.79434371876921,35.27315808908056,1037.000088592986,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3820340090383688,12.5411,16.8712,60542.23194718527,1078.3835616857,1318.8160564,2
23,23,-78991.3838,0.8,1.0,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,82.68766197516098,62.9094097354665,31.473933058509072,734.0977919721876,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.036109506986632844,10.7578,19.7709,62978.53465865229,1296.3636541924,1281.6343336,4
24,24,-33108.2399,0.9,1.0,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,70.64242156855393,54.102315540523215,27.11392905026727,704.277658098981,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1060912235388387,12.5698,18.7818,50501.45603536993,987.7689272383,1414.5450075,8
25,25,37304.1286,0.7,1.0,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,50.24649049737384,28.64482527205342,28.265492800515798,758.7619218731832,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3736743826266118,10.3786,14.6574,27273.257403300064,430.2423870517,1063.8361424,4
26,26,-264619.9177,0.8,0.8,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,70.7231165605481,55.69051149178078,34.13867890665764,1217.9671379796134,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,14.361,25.8983,54790.177461333034,1503.5001817139,1367.871757,6
27,27,-116738.5257,0.8,0.9,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,57.82165656199695,33.3255599343342,33.614195846467425,818.9271799483809,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.7866,14.3931,31545.818081001766,488.9695767838,1082.4840637,8
28,28,49199.0518,1.0,0.7,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,42.10230308978966,22.325155915096257,23.949573392650528,521.0008737344402,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.46710452133508285,7.3339,15.2609,19932.742344927905,328.8494942091,871.5201066,8
29,29,-185278.3836,1.0,0.8,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,80.43943558248921,60.83717306490992,31.035703207081184,752.453317110495,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0528,19.7208,55303.89434912164,1136.1218044359,1568.511907,6
30,30,10168.897,0.9,0.9,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,68.38123651869006,49.67380059029362,31.1861003312925,970.8463916996645,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.23532392039380262,12.1711,20.0179,51507.511225590475,1084.5929104568,1126.1047639,4
31,31,-16832.8178,0.8,1.0,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,64.16486730551584,42.70535918712429,25.676399764560816,589.904418789381,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12900775800602168,9.5021,19.7163,40205.35392930015,827.2274861869,1137.3009661,4
32,32,36369.6093,0.7,1.0,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,42.58114272336472,23.04823208084751,23.750824342973182,617.9105178239777,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.37925380238730316,6.8814,17.1597,19582.409040827577,361.9275972922,908.5369935,10
33,33,-74179.8136,0.7,0.9,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,52.82744805833005,31.82481813497202,30.972298800272718,823.9410576107471,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.3767,17.6917,28764.962653760973,548.1189078931,1095.0347601,10
34,34,-60488.4116,0.7,0.8,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,56.900354550917214,38.270682224382455,34.016051251409,968.0951874981777,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.5606,14.6146,37585.087990120584,592.7063919915,952.857095,6
35,35,74657.2978,1.0,1.0,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,58.75442764895894,39.06069217076324,34.8973634805392,1130.691056637437,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.4686400106070593,12.1985,15.6179,39489.812967830076,666.8363270774,1140.1443577,4
36,36,-223496.8013,1.0,1.0,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,97.04250932451589,79.28323789735002,34.06743698603103,901.4679053844125,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,8.4433,20.0346,74158.46010215,1542.18255096,1393.325492,6
37,37,87295.0604,1.0,0.8,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,68.55215696389624,48.71227945827468,29.80591730700065,718.2873950594884,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42936374968097996,12.0215,18.191,46407.054095092826,884.3370122852,1393.0812246,6
38,38,-394276.891,1.0,0.9,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,70.44756573287238,51.68108029320643,30.848284905651287,866.0930465941221,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.3707,24.8324,45664.896321033055,1188.9521990196,1173.0349203,4
39,39,-105293.8134,0.7,1.0,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,55.66343964232773,37.72213679196449,33.1766764042154,1134.9656473091882,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.8693,17.0893,36218.92820774601,668.1431009145,979.4883425,6
40,40,-139910.1322,0.8,0.7,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,69.62734952538187,48.748329957553054,32.222736975744795,954.5840705513816,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.985,19.6333,45105.0671441165,932.9135174099,1095.8253137,6
41,41,-268506.2448,0.9,1.0,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,56.60069675778577,39.79677886110804,21.58236461025324,541.2201438990417,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7191,23.4174,33687.32948957266,822.4490717885,1229.8648761,6
42,42,-493440.3753,0.9,0.8,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,73.83477653676992,56.42785505256839,33.9210434358328,1070.1263145270964,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,10.5964,37.4505,41654.40072367056,1644.4904873071,1669.0367998,10
43,43,101851.6614,0.9,0.9,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,44.883258546608346,25.67468357028428,26.527237380585582,651.5085612801277,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7534323016433212,9.9594,14.151,25166.486782261298,384.5192382606,867.8557793,4
44,44,-274237.1669,0.7,0.7,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,72.2712867186599,55.05742775705738,31.257503013930965,871.1261247916467,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.1822,25.6552,46029.63009488253,1236.6762803411,1416.3505597,10
45,45,-398617.4884,0.8,0.7,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,71.22737048527797,52.05187721636619,33.86141070902843,1019.5475016965619,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0066,24.8724,43807.23563188658,1151.6153370954,1346.9472842,6
46,46,-279723.6287,0.9,1.0,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,87.89340662603894,69.24914531252725,36.81067963824851,1040.1873327933563,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8.518,17.4825,59595.301913047326,1095.2066629015,1539.6933419,10
47,47,-420004.4325,1.0,1.0,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,78.3879523418414,58.15574020313905,34.40429469786236,1023.5745787890011,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,7.4397,28.1192,44508.21763147246,1316.1974333414,1403.1182984,10
48,48,-248032.4285,0.7,1.0,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,71.85210852893722,49.22610239776371,29.053942978949046,686.5801959214864,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.761,26.1721,41124.06984092851,1125.5692619739,1591.2590727,10
49,49,-469805.5104,0.7,0.7,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,78.31028315924914,59.45498740683428,36.61073612680801,1230.2533631006013,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,10.3682,34.1894,46217.32649715888,1671.7442151256,1649.7637905,10
50,50,-132171.8329,0.9,0.9,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,47.40815743956469,27.601422978155284,27.146297595634255,632.8373999661918,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.3565,17.0034,25001.366618501204,456.843559888,1042.2647767,4
51,51,-492485.087,0.9,1.0,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,82.84721238962965,64.70332819577263,35.28429690059574,1053.6589999590494,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,8.7295,27.9573,50689.33411532485,1488.3357950047,1496.5136227,10
52,52,-91018.9439,0.8,0.7,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,65.19426468465187,43.83379644382928,29.819669834255812,812.9479466500244,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0030609066973701837,13.1479,27.3569,43497.672696668786,1252.2187076056,1212.0317195,4
53,53,-425428.2815,0.8,1.0,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,87.64361747767884,68.87939404010045,36.32988003992508,1203.5935824546395,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8.4371,22.3496,58352.35284098916,1370.4059559915,1563.4347774,10
54,54,-295758.2593,1.0,0.7,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,105.62836951046646,86.40248989981308,38.84688833400584,1237.5736380182666,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,7.5912,15.813,83237.82418690293,1374.4761384803,1431.6573567,2
55,55,5019.8622,0.9,0.8,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,51.820540681060756,32.143851960217674,30.673332318991697,823.3279347181249,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.224613253228758,10.3003,15.8487,31870.079609813456,544.1705095895,925.0352772,8
56,56,-148138.8223,1.0,0.7,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,70.28876060349288,50.30173513972971,32.107043093321934,881.4845074760624,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.1078,20.3126,42598.0161796616,909.9397795182,1455.3530903,10
57,57,50932.6818,0.7,0.9,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,54.338350284591534,35.379388331786274,22.248447342851144,486.71691676984426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36733603623876043,8.392,16.4342,34514.8487604778,592.34440742,998.0221542,4
58,58,77236.598,0.9,0.8,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,102.76563469685829,84.94709870609702,37.47226628109945,1073.2737064698622,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.3318572341693651,11.3335,18.2835,87851.45202775102,1677.4629054163,1503.6297416,4
59,59,-252095.8182,0.8,0.9,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,63.856744494522864,46.980278601245416,30.90557323978639,1025.8395950106883,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.9374,26.6854,37234.71589163189,1048.7367758028,1547.5068906,8
60,60,-62641.0494,0.9,0.7,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,55.581227259776185,37.297121789003896,28.484410112993693,895.6615605868361,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.1608,17.3943,33937.522481978915,626.7072437026,995.9410868,4
61,61,-153964.2793,0.8,1.0,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,64.25040115889423,42.16729376139784,26.41452985373022,685.0171195018493,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.7046,33.3878,38407.13003494589,1339.0436996335,1467.0467935,4
62,62,-399015.3824,0.8,0.7,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,75.1915355607221,59.39043441210926,34.283155074291415,1039.9800278465686,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0679,24.9382,44539.99046984315,1172.4113773902,1570.0349745,10
63,63,-88087.6625,0.7,0.9,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,83.4317915609214,64.60396064350623,32.895416780171004,897.1833558865088,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.03414245411057757,14.3224,24.7389,58959.994152110085,1520.4127359597,1814.8708633,10
64,64,-153101.9455,0.7,1.0,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,62.60821620989761,43.17292639267262,26.643705498769783,674.2921819167427,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.3435,21.873,41727.409773460386,955.8434746194,1015.0415801,2
65,65,-362585.4914,0.9,0.7,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,78.04046472556462,59.607624128710896,28.63040834052675,735.9140396490969,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0723,26.1649,54239.334242456986,1473.5652051534,1604.5810787,6
66,66,-352752.8096,0.9,1.0,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,68.83937643797255,50.207091133662345,34.46905055410951,1035.7340437393907,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.1008,30.3738,40952.729446938414,1319.6515248288,1268.3747126,6
67,67,18634.0722,0.7,0.7,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,89.10873499780334,72.17443677750609,36.73956067280581,1069.8423446702852,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.24595365962299784,13.8545,18.638,74018.58866868436,1449.2104032444,1518.6592104,8
68,68,-226492.3502,0.8,0.7,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,80.08383343267572,59.435079182514365,36.40481314246996,1034.2670159004765,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.7993,22.3581,49660.64203655739,1171.4072077188,1549.9402733,10
69,69,-231232.9808,0.7,0.8,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,74.70696597516856,54.45033100355563,33.28116627219199,890.9155683022339,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.7203,23.0474,50953.313354722915,1233.6725887447,1103.4380195,2
70,70,-285324.1339,0.9,0.9,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,81.2316268517023,58.48705070443549,36.81349841584002,1032.757951347438,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.5462,18.6119,54680.799276057565,1073.3971150084,1134.9076971,2
71,71,-135259.7226,0.9,0.9,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,80.05607014832374,59.69149389911439,33.17753529502249,996.8423854029468,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.2742,22.1618,58954.14544009857,1367.3945953348,1236.2169061,4
72,72,-414038.136,0.7,1.0,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,90.14151678101749,71.21306254186658,36.645943079098416,1234.6762641911535,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,8.3296,24.2617,53043.22156933283,1351.4640563734,1641.1730761,10
73,73,-278465.052,0.9,0.7,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,61.50698449056818,41.43964948100523,29.5097737581687,672.0657383806424,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.5963,24.0073,34173.66252811711,866.1448015927,1115.0699113,8
74,74,-166252.7072,0.7,0.9,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,52.0725977901201,31.907196608850324,24.447105398363764,702.3542149956108,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.1658,24.6683,29200.878301711597,759.1529316887,1183.2352497,2
75,75,-306472.8634,0.9,0.7,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,61.74388530248693,40.23925864328679,29.808325453324006,714.9056435235956,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.3042,26.4745,31277.852509463974,874.5220626838,1396.9382211,6
76,76,-143160.8251,0.7,0.9,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,43.76264960966727,26.356810892309394,24.687460851622166,765.2432631744923,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.1225,19.7545,22347.98433265315,472.3551305632,905.3306802,4
77,77,-473595.0145,0.8,0.9,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,72.80801025462117,54.749215854562166,33.590002202297555,866.3558901487806,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,10.7919,35.9843,42381.68104491038,1603.9652719115,1533.0062336,8
78,78,-436630.1122,0.7,0.8,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,92.29145813600579,67.31025088405134,36.59232311495966,855.956279789893,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,8.5714,21.7301,66402.17261259136,1506.1821460529,1358.760591,2
