,ID,VPN,I_SENSI_CAPEX_FACIL ,I_SENSI_CAPEX_PERFO,Unc_MultPreciobaseValorGas,E_Brent,Unc_MultCAPEXPerfo_palagua,D_CANT_TALADROS_INFILL,D_CANT_TALADROS_WF,D_TIPO_COMPLET_INFILL_WF,D_TIPO_COMPLET_V,D_DLLO_INFILL_B_123,D_DLLO_INFILL_B_456,D_DLLO_INFILL_B_7,D_DLLO_INFILL_B_CAIPAL,D_DLLO_INFILL_B_89,D_DLLO_PILOTO,D_CAPEX_FACILIDADES,VOL_TEC_TOTAL_OIL,VOL_TEC_INCREMENTAL,VOL_TEC_TOTAL_GAS,VOL_TEC_TOTAL_WATER,D_DLLO_IAV_456,D_DLLO_IAV_7,D_DLLO_IAV_123,D_DLLO_WF_CAIPAL,D_DLLO_WF_456,D_DLLO_WF_7,D_DLLO_WF_123,D_DLLO_WF_89,EFI_55,Lif_Cost_55,Dev_Cost_55,Vol_tol_le_55,Total_capex,Total_opex,flat
239,239,47429.951,0.9,0.9,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,78.57884507929874,59.250570213149416,32.55060920549835,879.1829288644445,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.3273582355915416,16.292,17.5562,58992.26694289139,1083.1039931985,1670.7323611,10
240,240,92250.1597,0.7,0.8,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,46.87093187442727,28.3451431158607,27.06197787402125,632.8904436916607,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6360164186681704,12.1649,14.8529,28412.96272385089,454.3458178761,1033.1130548,2
241,241,-278959.0589,1.0,0.7,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,69.6384149845599,47.62824169027888,31.403296378668376,711.384639186398,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,7.9209,22.6241,40220.911929488204,956.0250300144,1152.3845494,6
242,242,-329861.3402,0.9,0.7,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,83.3813271073995,64.49361822430937,32.91497104048234,897.5399182497366,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.6488,23.9137,60899.23057587027,1518.633672587,1481.4239372,4
243,243,52133.541,1.0,0.9,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,70.34014479825055,47.816673581082114,30.864216830425732,814.9931777621215,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.35191426300074363,13.9399,18.435,47919.34782319837,927.8468324231,1401.896467,8
244,244,-197034.5157,0.7,0.8,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,59.603668435886135,38.42261722581083,32.503550918972785,781.4021731219187,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0971,18.0442,34205.609791332354,657.940051203,1146.3869773,6
245,245,-208981.5836,0.9,0.8,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,68.71424511206462,48.77232337069889,32.28960995416775,874.4098575558149,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.5706,23.9699,42035.25025033335,1061.6652175906,1190.5956832,8
246,246,-113207.5548,0.8,1.0,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,54.928119854299965,35.34462320783827,32.409938888954734,968.7382707451694,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,10.2649,18.566,31855.85711406054,636.3128975746,1124.4290176,8
247,247,16940.5792,0.8,0.7,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,50.36508240294801,28.612174718862374,28.292510509368995,759.3697521803936,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.27609769375629833,9.9114,15.7508,28172.39189105644,477.2947513867,908.9281475,6
248,248,-131233.7593,0.7,0.7,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,73.61158676880568,54.051302604188564,32.636712039533904,892.419381262627,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0255,18.6433,50873.83470820165,995.9185830906,1105.0934054,2
249,249,111422.5843,0.7,0.9,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,103.54807472740117,84.03268791136719,37.50279471420682,1072.3774261544072,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.41732774175740606,14.2621,16.2092,86792.72356973312,1468.3527049963,1791.296466,10
250,250,-54065.1312,1.0,0.9,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,45.24897906400597,27.560824257202047,25.725040564339267,763.4415592275302,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.2431,16.9519,24554.381271486618,446.4459935235,1066.9212956,4
251,251,-242841.4026,0.8,0.8,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,60.14396656577783,41.16712092152545,26.259306724771363,669.9934016092137,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.135,28.5766,34193.648470910455,1027.5495275116,1493.3474483,6
252,252,-33311.5876,1.0,0.9,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,93.166386421998,71.32666972624816,30.02241457136299,624.4787557059805,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1184969215208743,8.8398,19.5533,69948.9882969269,1412.4185676214,1440.6742304,4
253,253,-51361.6901,0.8,0.7,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,49.3750892139835,30.93799682420521,29.16362269569985,826.5293839484966,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.6123,16.4195,27494.898116909,485.531762704,935.5579418,10
254,254,-92329.8088,0.9,1.0,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,70.93591683922621,50.07188277621894,29.178154933848578,591.729153464959,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.1183,23.0597,46186.77328061126,1113.8863364862,1313.5994555,8
255,255,-224987.5271,0.8,1.0,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,77.90807601717252,59.370597147312445,35.57476969122366,1036.3864586796165,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.8186,22.0617,50446.089899253035,1174.2299291935,1497.2733314,8
256,256,-50527.6879,0.8,0.8,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,49.802153999094,29.18105310720724,29.187883481818155,795.8436562033114,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.4919,17.4086,24932.536979470453,468.0870772833,926.3769593,10
257,257,109259.0818,0.8,0.8,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,51.245406423776906,31.949111506015452,30.49742881190158,656.768048412865,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7224984223535691,11.8312,13.5074,31636.972016597974,461.0155992368,1067.398611,10
258,258,-153439.5958,0.9,0.7,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,85.24392355153095,58.599581711056956,38.5313766862707,1029.9507910565349,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,12.3669,20.1023,62551.635294842534,1329.2359567074,1369.9468729,4
259,259,-381525.6798,1.0,1.0,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,81.1833343186612,59.45096754604802,36.226730481890385,984.7210023633293,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0207,24.0288,50196.86506362831,1269.9051090442,1311.2749075,8
260,260,-27530.2991,0.7,0.8,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,89.35155330637696,69.58231147965043,36.122334968970456,1069.2772569950791,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.16426168169940888,15.392,19.3471,71413.66516254096,1448.555767674,1632.8231426,10
261,261,-279171.6995,0.7,1.0,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,80.7978899958004,61.15466744473912,30.55383800800828,733.8671291989983,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,7.6329,19.1817,54372.61295352116,1084.2246627835,1242.801309,6
262,262,-124315.2531,0.8,1.0,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,69.70835471668562,48.524033628474385,31.550087826428047,850.8879591240104,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.1302,18.2093,45625.06611017369,872.8761844544,1283.498458,4
263,263,59902.7713,0.9,0.7,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,81.8528342168527,64.1923624551128,31.16246549122515,862.3604936007596,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.32080440332506377,11.0788,19.6659,63877.44615973395,1307.6939848464,1302.6610072,4
264,264,110359.4075,1.0,0.9,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,43.14475679091522,24.789328721742017,24.57698537636522,618.8391905643742,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8085810518521354,9.7115,14.5683,24450.68858383289,383.9338953436,855.0079021,2
265,265,-49247.5303,0.9,0.8,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,46.895298583137965,27.988889058115802,26.699034748657482,761.7099599986099,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.5818,16.9104,24531.68380348826,445.5421728043,1084.473028,8
266,266,-123784.7861,0.7,0.7,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,66.27854306615865,48.11825700748925,26.273420881059806,692.5836882474041,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.4174,19.3655,44718.390095364484,902.7618248943,1165.3080298,4
267,267,-179892.1647,0.7,0.7,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,81.94402948074811,61.766460997252864,30.465074942727174,861.839602836895,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,11.1128,23.5103,61306.573536485615,1496.0989539699,1307.0157288,4
268,268,70266.5084,0.8,0.9,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,81.33330128491929,63.09182092910157,32.72657980941025,896.0161472093707,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.34681209263549373,11.3532,18.3975,64812.94941828435,1248.5962266898,1237.6360604,6
269,269,73003.0543,0.9,0.7,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,56.86584254690085,36.33356210183438,33.49626264145667,967.8580517688056,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5019192732535912,14.1326,14.0979,39041.15969128649,593.0720835403,1111.2813956,2
270,270,-47882.1318,0.8,0.7,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,76.86951045778133,56.75680785434341,27.58550214244684,689.916396834041,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0942162341740705,13.7509,24.4803,53460.481921787985,1357.2620095298,1533.5306955,8
271,271,-334123.5314,1.0,0.8,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,86.87258772162498,68.14132267709782,34.57041423121113,843.7147642308812,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,8.8428,19.6135,58222.605219049336,1191.7556884988,1567.4847495,10
272,272,-183863.3063,1.0,0.7,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,80.93121456744085,62.160321765007495,34.12459622648685,907.3749853590929,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10.714,20.2371,52610.97644842196,1115.8369088641,1652.8936266,10
273,273,-111214.5503,0.8,0.7,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,55.4286863646646,35.33892399453122,32.57855232757446,969.8377028414982,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,10.1688,18.5219,32060.56976224732,638.6216089797,1120.4080177,6
274,274,85715.4911,0.8,0.7,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,38.30283754494468,21.166648811387635,22.080464631911383,446.3815020780204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8158431049612955,9.3443,11.3796,20181.87938507669,248.3824122328,979.8468247,4
275,275,-91241.647,0.7,0.9,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,61.78837102831677,42.509474354454746,23.495415802763908,517.9630241211089,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2298,23.51,40189.59323966778,984.1992148784,1409.4522125,6
276,276,-129031.1183,0.9,1.0,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,74.6889671587224,53.558652636175026,31.99546562160898,868.0668285736521,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.5645,22.2104,53287.024701141396,1238.2808580327,1280.6633953,2
277,277,-245873.2255,1.0,0.8,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,80.4956282729826,59.68792499370416,29.91307132612401,716.1531883874435,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.9232,23.4348,57769.651820442516,1407.1478003684,1151.5485246,2
278,278,-235467.2098,0.7,0.7,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,66.8402130708928,49.024801827370844,29.056520812013492,720.4163011443941,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0576,24.57,42450.970729693574,1092.227787662,1298.8176937,8
279,279,-185875.5881,0.7,1.0,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,69.29411457402566,48.50070153133457,27.92460197041361,659.8692566402166,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.5052,21.6161,47761.87516348221,1078.5064733011,1233.5413229,2
280,280,-24227.0995,1.0,0.9,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,55.98730241919962,36.53837907658482,33.17592627037029,967.8085975737818,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.1157236517120672,11.7606,16.5765,35659.34446922294,637.0073897371,1123.3978215,8
281,281,-152133.0487,0.8,0.9,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,84.38135034019857,66.68740235222792,33.461257014294944,872.893900497678,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,13.7702,19.6216,69196.90033909168,1418.0530298856,1423.0785855,6
282,282,13209.3344,0.8,0.7,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,73.10821665145784,53.02494704379018,30.13806121760677,835.8712002946319,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.23352041853949915,10.6721,21.3014,54721.77959766031,1220.2439519978,1103.5664601,2
283,283,-250525.1197,0.9,0.7,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,70.0518266593356,51.84813668362044,30.645211513160636,866.1530060639186,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10.14,22.6523,49980.94742230476,1186.594481009,1276.0309087,2
284,284,-562394.0438,0.8,0.9,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,84.3497049756199,67.41685831841541,33.74353675273597,871.235565048125,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,9.4957,28.878,53788.45813996265,1622.0785687771,1524.9547822,8
285,285,-182635.1478,1.0,0.9,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,83.32324551789256,63.64285976068945,37.537943094923065,1205.1941406129308,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,9.4102,20.5198,52935.51157086615,1146.709108658,1595.4100067,10
286,286,-156045.1814,0.8,0.9,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,85.6592403264747,65.7618029532814,33.87013873037738,925.491883807598,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,13.2073,22.4412,58636.39760947859,1372.4273398009,1811.7097847,10
287,287,-81028.0616,0.7,0.8,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,42.09763601473734,24.40063437055675,23.991925415838203,617.7942755656073,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.2537,14.7497,22926.92861710053,363.2785769239,867.4360149,4
288,288,-5263.1807,1.0,0.8,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,69.68353258125269,49.42714444172236,32.996400084820365,874.0266605447498,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.18137066159473655,10.4543,16.8117,49140.51846848605,872.1549801026,1222.3330253,2
289,289,-729.8468,1.0,0.9,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,51.601837886850035,31.970972978716116,25.95596975076068,640.1225038119618,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17088172231916685,7.7195,19.4872,30031.66006592181,621.0858873608,921.8724478,2
290,290,-145758.6094,1.0,1.0,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,54.406108229023324,36.340201272264125,24.54903551081873,685.7272212088749,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.6222,32.9057,30727.30683739249,1061.690439219,1620.7770205,10
291,291,-413262.0036,0.8,1.0,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,82.39458769032072,63.699860805994035,31.277801895073537,862.8384620847933,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,9.7299,24.0095,52423.345085910885,1311.4088275464,1534.8649404,8
292,292,-84524.6291,1.0,1.0,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,53.454961451838486,34.71029556753214,31.55804205277292,971.849057775165,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,10.4268,17.0907,30820.061661633223,566.046026127,1131.8617075,10
293,293,92252.7134,0.8,0.9,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,50.56321340254095,29.437061117581624,29.64314270530821,654.6648601231307,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6629817471392427,11.2644,13.5308,31144.248213847233,454.4481781714,882.6136804,2
294,294,-195807.476,1.0,0.8,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,100.43154551491749,81.13783836580055,35.88491768665233,1017.6396683200416,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,7.6246,18.9909,78943.12000899759,1559.9454497762,1378.7566013,2
295,295,-104584.8698,1.0,0.8,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,54.10496038147231,37.244238636852245,32.530354048425984,969.1328828536097,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,11.0927,16.9612,34718.65984793556,634.0593628749,1114.9854947,4
296,296,-278181.9475,1.0,0.9,1,30,0.9,2,1,0,0,1,1,1,0,1,1,0,68.65631030365378,48.73447702074449,31.248410832069297,851.4801509140054,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0809,22.7991,39471.15897280107,945.9444847965,1226.0941557,8
297,297,-177815.7656,1.0,0.9,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,58.92285808296981,38.70999969288094,34.87849185954156,1130.6836823124895,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.4923,16.2015,35510.4287339248,620.8532522151,1145.7078434,8
298,298,-1898.9119,0.7,0.7,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,57.07990942478543,38.20514653149907,33.7589297355842,1133.164672954217,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.19539356488943754,11.7037,15.3264,37616.18003820334,622.3457597983,1136.818397,2
299,299,-49675.1093,0.7,1.0,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,58.57862989545639,38.02449310398398,34.7518683483771,965.8814143108937,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.007893373898597069,9.3794,13.9033,37592.79343359361,564.4290009502,954.7391948,8
300,300,-108440.3747,1.0,0.7,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,75.27367296715008,57.24151228481303,26.822240314634243,720.495160924366,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.9066,22.0144,53707.19151820217,1225.2142802982,1416.6099554,6
301,301,61302.7042,1.0,0.9,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,51.02237848374822,32.74776921345126,30.316800857441727,769.2427388515346,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.46763770481076755,12.1585,14.8943,34469.58661608541,552.1083938741,918.0324729,4
302,302,66172.6667,0.7,0.8,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,47.6053102407844,26.56133944241062,26.63067687746301,762.0905754261817,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5217293418273343,13.1636,15.782,26281.226556769,445.8543972486,1075.8819708,6
303,303,46.7049,0.8,0.8,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,57.81056038719738,39.31875698031722,30.868058155167247,938.4443819570159,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.17695279270886313,9.6735,17.9514,36087.2081086087,689.7161404701,1165.4026524,4
304,304,27795.4594,0.8,0.9,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,60.1496125178417,37.93181781865378,35.433450599567124,963.8938159336769,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3351147208962796,10.7353,12.8599,40460.93301131707,561.968156435,949.6455273,6
305,305,-105269.3887,0.9,0.7,1,50,1.0,2,1,0,0,1,1,1,0,1,1,0,80.48727109181831,63.267865019012476,31.233571170162275,760.4368168292247,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,13.2164,20.5186,56874.50405629052,1213.6733150395,1709.7937148,8
306,306,25955.5859,1.0,0.7,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,79.26519090000954,60.67679443689944,33.90406179324008,827.8135073941091,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.288855812183783,11.6922,14.4972,63147.32343105756,960.072571884,1215.5297598,8
307,307,-483050.1806,0.9,0.9,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,83.49059327541082,62.67864311624578,31.188127385010695,971.720584718191,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0612,24.6621,59199.8765005652,1518.2873128398,1387.4521116,2
308,308,-305031.6099,0.8,0.7,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,75.23420607099496,55.87476402073361,26.741171736310466,689.7163279677793,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.755,26.0742,50075.51334703335,1353.683333821,1407.9338455,6
309,309,-82551.92,1.0,0.7,1,40,1.0,2,1,0,0,1,1,1,0,1,1,0,67.96246732971868,44.98581957881825,30.78768068094348,696.3721988442936,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.6373,17.672,39866.25841612764,740.2213138768,1280.6142706,8
310,310,85083.8842,1.0,0.7,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,44.60147855938848,20.09207998383056,24.167447362911684,586.2031028045568,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7283591030718106,3.4523,18.9365,15497.377661344071,318.267715198,844.426828,2
311,311,-384445.262,0.8,0.8,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,74.64638038274563,53.6952071282283,35.77780379503575,1017.7696438748903,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8.7962,23.8332,45861.41505364083,1157.1477372269,1378.9797919,8
312,312,88193.5301,0.8,1.0,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,79.1184641423463,59.53199059059174,36.09570768115245,1034.7837913877313,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.4151167175113942,11.9086,16.5638,61303.106127756255,1073.9237561188,1252.6129539,6
313,313,-53284.4107,0.9,0.7,1,60,0.9,2,1,0,0,1,1,1,0,1,1,0,73.27553837458257,54.88086882130405,31.436953395909192,989.3726733309799,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.10658188582508515,16.2701,21.2206,56626.68430695807,1259.7865490753,1432.248462,10
314,314,11938.5766,1.0,0.9,1,50,0.9,2,1,0,0,1,1,1,0,1,1,0,51.62507862020869,29.34511633354138,30.007680866307297,794.2466515052829,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2725073255798274,12.7242,13.6567,31928.954783389432,469.7906011857,916.6590819,8
315,315,-368646.5258,0.8,0.9,1,40,0.9,2,1,0,0,1,1,1,0,1,1,0,91.14229757104027,71.33161390762018,37.524981265656265,1067.4233468377934,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,9.9729,25.3756,62348.9632024768,1658.1586375225,1515.1634147,8
316,316,-461721.6841,0.8,1.0,1,30,1.0,2,1,0,0,1,1,1,0,1,1,0,86.04128701971479,70.62935875951091,34.993784812370116,1073.8665295115466,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,9.3854,23.1072,60144.41567883783,1456.0154917849,1519.5905212,4
317,317,69785.751,1.0,0.9,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,48.68201989016304,28.28523686102559,28.376520735002575,656.8295296833553,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5408714903951823,13.0947,14.7076,28695.275758446303,453.8882368728,1046.882531,2
318,318,-14314.2152,0.8,1.0,1,60,1.0,2,1,0,0,1,1,1,0,1,1,0,68.2282724543985,48.11804491525339,34.034812610642085,1008.416219286462,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.17879823627203076,14.0428,19.3157,51075.48004290933,1047.764971849,1261.38396,4
